model,lambda,sum_to_one_constraint,positive_weights_constraint,feature_name,feature_type,donor_name,weight,abs_weight,abs_weight_share,abs_weight_rank
SCM,0.01,True,False,netconsumption_157,current_donor,netconsumption_157,0.16806797657308273,0.16806797657308273,0.04211817727253793,1
SCM,0.01,True,False,treated__treated_lag_3,treated_lag,,0.15157551135345898,0.15157551135345898,0.03798513189444221,2
SCM,0.01,True,False,netconsumption_193,current_donor,netconsumption_193,0.11955340765399765,0.11955340765399765,0.029960327480455407,3
SCM,0.01,True,False,treated__treated_lag_1,treated_lag,,0.09354232573208461,0.09354232573208461,0.023441897367974966,4
SCM,0.01,True,False,netconsumption_193__donor_lag_1,donor_lag,netconsumption_193,-0.08239248646557658,0.08239248646557658,0.02064772493630483,5
SCM,0.01,True,False,netconsumption_115,current_donor,netconsumption_115,0.07461725860581755,0.07461725860581755,0.018699236997025658,6
SCM,0.01,True,False,netconsumption_67,current_donor,netconsumption_67,0.07182796505248851,0.07182796505248851,0.018000234350955394,7
SCM,0.01,True,False,netconsumption_170,current_donor,netconsumption_170,-0.06893478723555752,0.06893478723555752,0.017275198096821126,8
SCM,0.01,True,False,netconsumption_83,current_donor,netconsumption_83,0.06851698603369676,0.06851698603369676,0.017170496264601477,9
SCM,0.01,True,False,netconsumption_43,current_donor,netconsumption_43,0.05431598578744323,0.05431598578744323,0.013611696676394535,10
SCM,0.01,True,False,netconsumption_53,current_donor,netconsumption_53,0.054263550224802726,0.054263550224802726,0.01359855621758906,11
SCM,0.01,True,False,netconsumption_239,current_donor,netconsumption_239,0.05074242287031831,0.05074242287031831,0.012716154530252337,12
SCM,0.01,True,False,netconsumption_204,current_donor,netconsumption_204,0.04975752270058943,0.04975752270058943,0.012469336541541944,13
SCM,0.01,True,False,netconsumption_141,current_donor,netconsumption_141,0.0431829634850187,0.0431829634850187,0.010821738610178768,14
SCM,0.01,True,False,netconsumption_42,current_donor,netconsumption_42,0.042605380287601816,0.042605380287601816,0.010676995084407424,15
SCM,0.01,True,False,netconsumption_126,current_donor,netconsumption_126,0.041547801885735224,0.041547801885735224,0.010411963782682582,16
SCM,0.01,True,False,netconsumption_155,current_donor,netconsumption_155,0.03627302026092768,0.03627302026092768,0.00909009276312542,17
SCM,0.01,True,False,netconsumption_243,current_donor,netconsumption_243,0.035897854078508054,0.035897854078508054,0.008996075353622427,18
