model,lambda,sum_to_one_constraint,positive_weights_constraint,feature_name,feature_type,donor_name,weight,abs_weight,abs_weight_share,abs_weight_rank
SCM,0.01,True,False,netconsumption_24,current_donor,netconsumption_24,0.22510193672906104,0.22510193672906104,0.0704259637212143,1
SCM,0.01,True,False,netconsumption_138,current_donor,netconsumption_138,0.13915830682140778,0.13915830682140778,0.04353742135726739,2
SCM,0.01,True,False,netconsumption_239,current_donor,netconsumption_239,0.13820713670284301,0.13820713670284301,0.04323983585784375,3
SCM,0.01,True,False,netconsumption_53,current_donor,netconsumption_53,0.12000560952577635,0.12000560952577635,0.037545259830336374,4
SCM,0.01,True,False,netconsumption_288,current_donor,netconsumption_288,0.10911713835136094,0.10911713835136094,0.03413866508019059,5
SCM,0.01,True,False,netconsumption_158,current_donor,netconsumption_158,0.10618188449358065,0.10618188449358065,0.03322033410221504,6
SCM,0.01,True,False,netconsumption_256,current_donor,netconsumption_256,0.09755067386215935,0.09755067386215935,0.030519951619365614,7
SCM,0.01,True,False,netconsumption_81,current_donor,netconsumption_81,0.09699763895200139,0.09699763895200139,0.03034692771257343,8
SCM,0.01,True,False,netconsumption_222,current_donor,netconsumption_222,-0.0936639423224159,0.0936639423224159,0.029303938916900345,9
SCM,0.01,True,False,netconsumption_298,current_donor,netconsumption_298,-0.08672382721022617,0.08672382721022617,0.027132636873860107,10
SCM,0.01,True,False,netconsumption_204,current_donor,netconsumption_204,0.08587865227026698,0.08587865227026698,0.0268682132952603,11
SCM,0.01,True,False,netconsumption_113,current_donor,netconsumption_113,0.08354429968849228,0.08354429968849228,0.026137881816884513,12
SCM,0.01,True,False,netconsumption_36,current_donor,netconsumption_36,0.07492873175069419,0.07492873175069419,0.023442393346897076,13
SCM,0.01,True,False,netconsumption_257,current_donor,netconsumption_257,-0.07100436112771089,0.07100436112771089,0.02221460478523989,14
SCM,0.01,True,False,netconsumption_277,current_donor,netconsumption_277,-0.06387494342135835,0.06387494342135835,0.019984077051729967,15
SCM,0.01,True,False,netconsumption_153,current_donor,netconsumption_153,0.0636245423025442,0.0636245423025442,0.019905735921637503,16
SCM,0.01,True,False,netconsumption_206,current_donor,netconsumption_206,0.06297802363940722,0.06297802363940722,0.0197034644504241,17
SCM,0.01,True,False,netconsumption_111,current_donor,netconsumption_111,0.059583148170583765,0.059583148170583765,0.018641335087702656,18
SCM,0.01,True,False,netconsumption_234,current_donor,netconsumption_234,-0.05945108973136874,0.05945108973136874,0.01860001894895956,19
SCM,0.01,True,False,netconsumption_128,current_donor,netconsumption_128,-0.05864853181899993,0.05864853181899993,0.01834892864186598,20
SCM,0.01,True,False,netconsumption_191,current_donor,netconsumption_191,0.05789761111973377,0.05789761111973377,0.018113993684430764,21
