model,lambda,sum_to_one_constraint,positive_weights_constraint,feature_name,feature_type,donor_name,weight,abs_weight,abs_weight_share,abs_weight_rank
SCM,0.01,True,False,netconsumption_157,current_donor,netconsumption_157,0.1617745117362174,0.1617745117362174,0.04616563574069241,1
SCM,0.01,True,False,netconsumption_193,current_donor,netconsumption_193,0.11311288472737498,0.11311288472737498,0.03227905420859854,2
SCM,0.01,True,False,netconsumption_141,current_donor,netconsumption_141,0.103206516357822,0.103206516357822,0.029452071213850836,3
SCM,0.01,True,False,netconsumption_291,current_donor,netconsumption_291,0.09714237834018553,0.09714237834018553,0.027721546523657537,4
SCM,0.01,True,False,netconsumption_239,current_donor,netconsumption_239,0.08714666324036513,0.08714666324036513,0.024869066628564532,5
SCM,0.01,True,False,netconsumption_91,current_donor,netconsumption_91,-0.08215199257339285,0.08215199257339285,0.023443736122655538,6
SCM,0.01,True,False,netconsumption_43,current_donor,netconsumption_43,0.08156778257858038,0.08156778257858038,0.0232770199599725,7
SCM,0.01,True,False,netconsumption_67,current_donor,netconsumption_67,0.0799902974051064,0.0799902974051064,0.022826852593535386,8
SCM,0.01,True,False,netconsumption_204,current_donor,netconsumption_204,0.07246557462874807,0.07246557462874807,0.020679520439571112,9
SCM,0.01,True,False,netconsumption_47,current_donor,netconsumption_47,-0.07101070692129811,0.07101070692129811,0.020264344452252746,10
SCM,0.01,True,False,netconsumption_132,current_donor,netconsumption_132,-0.07066953217208323,0.07066953217208323,0.020166983322695706,11
SCM,0.01,True,False,netconsumption_83,current_donor,netconsumption_83,0.07020285452330036,0.07020285452330036,0.020033807397076706,12
SCM,0.01,True,False,netconsumption_258,current_donor,netconsumption_258,0.07014086454415955,0.07014086454415955,0.020016117300127107,13
SCM,0.01,True,False,netconsumption_178,current_donor,netconsumption_178,-0.06622258403515241,0.06622258403515241,0.018897956541875958,14
SCM,0.01,True,False,netconsumption_42,current_donor,netconsumption_42,0.0625116484561641,0.0625116484561641,0.017838965861835497,15
SCM,0.01,True,False,netconsumption_53,current_donor,netconsumption_53,0.06230251028032067,0.06230251028032067,0.017779284044583572,16
SCM,0.01,True,False,netconsumption_247,current_donor,netconsumption_247,0.062113743305084665,0.062113743305084665,0.01772541556230481,17
SCM,0.01,True,False,netconsumption_87,current_donor,netconsumption_87,0.05814869899559198,0.05814869899559198,0.016593909805784797,18
SCM,0.01,True,False,netconsumption_298,current_donor,netconsumption_298,-0.057997445631703906,0.057997445631703906,0.01655074659282331,19
SCM,0.01,True,False,netconsumption_115,current_donor,netconsumption_115,0.05657219960289521,0.05657219960289521,0.01614402375187209,20
SCM,0.01,True,False,netconsumption_241,current_donor,netconsumption_241,0.05599228620191255,0.05599228620191255,0.01597853370932098,21
SCM,0.01,True,False,netconsumption_155,current_donor,netconsumption_155,0.05545133643173909,0.05545133643173909,0.01582416272852915,22
SCM,0.01,True,False,netconsumption_100,current_donor,netconsumption_100,-0.053366407169963784,0.053366407169963784,0.015229185906709566,23
SCM,0.01,True,False,netconsumption_266,current_donor,netconsumption_266,-0.05139615375000311,0.05139615375000311,0.014666934160581164,24
SCM,0.01,True,False,netconsumption_213,current_donor,netconsumption_213,0.047628828744225304,0.047628828744225304,0.013591851614715546,25
SCM,0.01,True,False,netconsumption_170,current_donor,netconsumption_170,-0.04704553975837369,0.04704553975837369,0.013425398280606331,26
SCM,0.01,True,False,netconsumption_188,current_donor,netconsumption_188,-0.04698997873731425,0.04698997873731425,0.01340954281714622,27
SCM,0.01,True,False,netconsumption_88,current_donor,netconsumption_88,0.04652935525924459,0.04652935525924459,0.013278094571845079,28
SCM,0.01,True,False,netconsumption_54,current_donor,netconsumption_54,0.04621895144287537,0.04621895144287537,0.013189514551635292,29
SCM,0.01,True,False,netconsumption_16,current_donor,netconsumption_16,0.04579726160044839,0.04579726160044839,0.01306917680836473,30
SCM,0.01,True,False,netconsumption_221,current_donor,netconsumption_221,0.043680369300248684,0.043680369300248684,0.012465078685709617,31
SCM,0.01,True,False,netconsumption_201,current_donor,netconsumption_201,-0.04362977492536431,0.04362977492536431,0.012450640555398653,32
SCM,0.01,True,False,netconsumption_222,current_donor,netconsumption_222,-0.04346479503053233,0.04346479503053233,0.012403560198625456,33
SCM,0.01,True,False,netconsumption_265,current_donor,netconsumption_265,-0.04172163377046939,0.04172163377046939,0.011906113802987003,34
