model,lambda,sum_to_one_constraint,positive_weights_constraint,feature_name,feature_type,donor_name,weight,abs_weight,abs_weight_share,abs_weight_rank
SCM,0.01,True,False,netconsumption_233,current_donor,netconsumption_233,2.4777382847298552,2.4777382847298552,0.3977489686643273,1
SCM,0.01,True,False,netconsumption_28,current_donor,netconsumption_28,0.6520020949807412,0.6520020949807412,0.10466527576533183,2
SCM,0.01,True,False,treated__treated_lag_3,treated_lag,,-0.08967186356928918,0.08967186356928918,0.014394938913728634,3
SCM,0.01,True,False,treated__treated_lag_48,treated_lag,,0.07032122020413456,0.07032122020413456,0.01128859855126351,4
SCM,0.01,True,False,treated__treated_lag_2,treated_lag,,-0.06675660029143546,0.06675660029143546,0.010716373509299089,5
SCM,0.01,True,False,treated__treated_lag_4,treated_lag,,-0.06503831511135681,0.06503831511135681,0.010440538824716171,6
SCM,0.01,True,False,treated__treated_lag_1,treated_lag,,-0.06196321691286155,0.06196321691286155,0.009946896237631403,7
SCM,0.01,True,False,treated__treated_lag_5,treated_lag,,-0.05777281513999307,0.05777281513999307,0.009274215029240853,8
SCM,0.01,True,False,treated__treated_lag_6,treated_lag,,-0.04869202553463776,0.04869202553463776,0.007816484516519806,9
SCM,0.01,True,False,treated__treated_lag_7,treated_lag,,-0.04713796348497599,0.04713796348497599,0.007567012414763614,10
SCM,0.01,True,False,treated__treated_lag_336,treated_lag,,0.04450589575790735,0.04450589575790735,0.007144489087603436,11
SCM,0.01,True,False,treated__treated_lag_288,treated_lag,,0.039825895572803666,0.039825895572803666,0.006393213112071257,12
SCM,0.01,True,False,treated__treated_lag_8,treated_lag,,-0.038963151425421144,0.038963151425421144,0.0062547176152072705,13
SCM,0.01,True,False,treated__treated_lag_96,treated_lag,,0.03583744431471603,0.03583744431471603,0.005752950827612404,14
SCM,0.01,True,False,treated__treated_lag_9,treated_lag,,-0.03060301208198389,0.03060301208198389,0.0049126724031542226,15
SCM,0.01,True,False,treated__treated_lag_49,treated_lag,,0.029878800087683538,0.029878800087683538,0.004796415340976767,16
