model,lambda,sum_to_one_constraint,positive_weights_constraint,feature_name,feature_type,donor_name,weight,abs_weight,abs_weight_share,abs_weight_rank
SCM,0.01,True,False,treated__treated_lag_1,treated_lag,,0.13512882605716833,0.13512882605716833,0.02298008792570773,1
SCM,0.01,True,False,treated__treated_lag_3,treated_lag,,0.11206772652820281,0.11206772652820281,0.019058303726865337,2
SCM,0.01,True,False,netconsumption_157,current_donor,netconsumption_157,0.1054269530489833,0.1054269530489833,0.017928969868946598,3
SCM,0.01,True,False,netconsumption_75,current_donor,netconsumption_75,0.08521483392664198,0.08521483392664198,0.014491684959805315,4
SCM,0.01,True,False,netconsumption_282,current_donor,netconsumption_282,0.07322539412099063,0.07322539412099063,0.012452753749100607,5
SCM,0.01,True,False,netconsumption_95,current_donor,netconsumption_95,0.055155563070351486,0.055155563070351486,0.009379787614023735,6
SCM,0.01,True,False,netconsumption_193,current_donor,netconsumption_193,0.05440864415462263,0.05440864415462263,0.009252766142309316,7
SCM,0.01,True,False,netconsumption_95__donor_lag_1,donor_lag,netconsumption_95,-0.043264377987706805,0.043264377987706805,0.0073575656595132165,8
SCM,0.01,True,False,netconsumption_115,current_donor,netconsumption_115,0.04001220878358579,0.04001220878358579,0.0068044998449078116,9
SCM,0.01,True,False,netconsumption_36,current_donor,netconsumption_36,0.03957389025747612,0.03957389025747612,0.006729959137618566,10
SCM,0.01,True,False,netconsumption_170,current_donor,netconsumption_170,-0.037789490627054875,0.037789490627054875,0.006426503083139616,11
SCM,0.01,True,False,netconsumption_81,current_donor,netconsumption_81,0.03636398421144702,0.03636398421144702,0.006184080620626177,12
SCM,0.01,True,False,netconsumption_3__donor_lag_1,donor_lag,netconsumption_3,-0.036249171703470466,0.036249171703470466,0.006164555537745963,13
SCM,0.01,True,False,netconsumption_193__donor_lag_1,donor_lag,netconsumption_193,-0.035645614638939456,0.035645614638939456,0.006061914267072622,14
SCM,0.01,True,False,netconsumption_204,current_donor,netconsumption_204,0.03563815329390424,0.03563815329390424,0.0060606453863315075,15
SCM,0.01,True,False,netconsumption_67,current_donor,netconsumption_67,0.0336886296739036,0.0336886296739036,0.005729108248712141,16
SCM,0.01,True,False,netconsumption_239,current_donor,netconsumption_239,0.03337127957054996,0.03337127957054996,0.005675139502804338,17
SCM,0.01,True,False,netconsumption_167__donor_lag_1,donor_lag,netconsumption_167,-0.03236822175443158,0.03236822175443158,0.005504558898491111,18
SCM,0.01,True,False,netconsumption_39,current_donor,netconsumption_39,0.03197471168238703,0.03197471168238703,0.00543763834335057,19
SCM,0.01,True,False,netconsumption_240__donor_lag_1,donor_lag,netconsumption_240,-0.030648234940089947,0.030648234940089947,0.005212056925537488,20
SCM,0.01,True,False,netconsumption_43,current_donor,netconsumption_43,0.030181493692850024,0.030181493692850024,0.005132682633514924,21
SCM,0.01,True,False,netconsumption_205,current_donor,netconsumption_205,0.02904888899339121,0.02904888899339121,0.004940071209749413,22
SCM,0.01,True,False,netconsumption_186,current_donor,netconsumption_186,0.028412310215753123,0.028412310215753123,0.004831814247052394,23
SCM,0.01,True,False,netconsumption_141,current_donor,netconsumption_141,0.027214670605105507,0.027214670605105507,0.004628142947900065,24
SCM,0.01,True,False,netconsumption_243,current_donor,netconsumption_243,0.02674619611803503,0.02674619611803503,0.004548473900088787,25
SCM,0.01,True,False,netconsumption_235,current_donor,netconsumption_235,0.026456906153824983,0.026456906153824983,0.004499277078007618,26
SCM,0.01,True,False,netconsumption_155,current_donor,netconsumption_155,0.02602619497174844,0.02602619497174844,0.004426030080135254,27
SCM,0.01,True,False,netconsumption_126,current_donor,netconsumption_126,0.02587277837839471,0.02587277837839471,0.00439993996370784,28
SCM,0.01,True,False,netconsumption_83,current_donor,netconsumption_83,0.025042858204121637,0.025042858204121637,0.0042588032489698216,29
SCM,0.01,True,False,netconsumption_150__donor_lag_1,donor_lag,netconsumption_150,-0.02470424879926781,0.02470424879926781,0.00420121913369955,30
SCM,0.01,True,False,netconsumption_197,current_donor,netconsumption_197,0.024025907650770895,0.024025907650770895,0.004085860037561988,31
SCM,0.01,True,False,netconsumption_230,current_donor,netconsumption_230,-0.023965203679000537,0.023965203679000537,0.004075536684289221,32
SCM,0.01,True,False,netconsumption_244,current_donor,netconsumption_244,0.023817800299264787,0.023817800299264787,0.004050469178519276,33
SCM,0.01,True,False,netconsumption_92__donor_lag_15,donor_lag,netconsumption_92,-0.02363623659241251,0.02363623659241251,0.004019592347355083,34
SCM,0.01,True,False,netconsumption_7,current_donor,netconsumption_7,0.023602148723652593,0.023602148723652593,0.004013795344271733,35
SCM,0.01,True,False,netconsumption_15,current_donor,netconsumption_15,-0.02304652395448227,0.02304652395448227,0.003919305468041821,36
SCM,0.01,True,False,netconsumption_82,current_donor,netconsumption_82,0.02298919120661442,0.02298919120661442,0.003909555427095945,37
SCM,0.01,True,False,netconsumption_76,current_donor,netconsumption_76,-0.022017265217233614,0.022017265217233614,0.0037442691196147987,38
SCM,0.01,True,False,netconsumption_42,current_donor,netconsumption_42,0.02178153375578688,0.02178153375578688,0.0037041804881290954,39
SCM,0.01,True,False,netconsumption_53,current_donor,netconsumption_53,0.02137807427819916,0.02137807427819916,0.0036355679312087574,40
SCM,0.01,True,False,netconsumption_74,current_donor,netconsumption_74,0.021173478696312517,0.021173478696312517,0.0036007742857805253,41
SCM,0.01,True,False,netconsumption_125,current_donor,netconsumption_125,0.021106951151033997,0.021106951151033997,0.003589460572159309,42
SCM,0.01,True,False,netconsumption_113,current_donor,netconsumption_113,0.021023197954947778,0.021023197954947778,0.0035752174541934497,43
SCM,0.01,True,False,netconsumption_263__donor_lag_3,donor_lag,netconsumption_263,-0.020982808360283555,0.020982808360283555,0.0035683487758829103,44
SCM,0.01,True,False,netconsumption_136,current_donor,netconsumption_136,0.020920230543605922,0.020920230543605922,0.0035577067554390827,45
SCM,0.01,True,False,netconsumption_234,current_donor,netconsumption_234,-0.020561171178485202,0.020561171178485202,0.0034966449078542294,46
SCM,0.01,True,False,netconsumption_150,current_donor,netconsumption_150,0.02045793111307102,0.02045793111307102,0.003479087841387375,47
SCM,0.01,True,False,netconsumption_148,current_donor,netconsumption_148,-0.020371382280547204,0.020371382280547204,0.003464369295838676,48
SCM,0.01,True,False,netconsumption_161,current_donor,netconsumption_161,0.0202568715304659,0.0202568715304659,0.003444895530084256,49
SCM,0.01,True,False,netconsumption_45,current_donor,netconsumption_45,0.020030214041534572,0.020030214041534572,0.00340635002372088,50
SCM,0.01,True,False,netconsumption_248__donor_lag_3,donor_lag,netconsumption_248,0.020004791539454697,0.020004791539454697,0.0034020266580102963,51
SCM,0.01,True,False,netconsumption_48,current_donor,netconsumption_48,0.019833345309129696,0.019833345309129696,0.0033728704108766695,52
